run_id,config_name,total_ram_mb,cpu_cores,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,num_layers,hidden_units,gamma,strength,time_horizon,summary_freq,keep_checkpoints,max_steps,cpu_avg_unity,cpu_peak_unity,ram_avg_unity,ram_peak_unity,cpu_avg_python,cpu_peak_python,ram_avg_python,ram_peak_python,duration_sec
run_1764226441,config_673.yaml,11700.625,6,248,13235,0.0003,0.01,0.3,0.99,5,3,206,0.999,0.5,25,4640,5,50000,19.93669724770644,65.8,157.3113173738532,161.5546875,269.41834862385315,302.7,523.624032396789,538.53125,54.14678955078125
run_1764226486,config_674.yaml,11700.625,6,627,12705,0.0003,0.01,0.3,0.99,3,1,102,0.999,0.5,22,2460,5,50000,26.54000000000002,45.9,154.254052734375,159.03125,271.21875,301.4,515.840234375,531.6640625,39.608012199401855
run_1764226540,config_675.yaml,11700.625,6,633,4410,0.0003,0.01,0.3,0.99,2,4,394,0.999,0.5,50,648,5,50000,25.21386138613864,87.8,154.3722926980198,156.8828125,287.9079207920792,301.5,545.0389077970297,560.30078125,50.13675498962402
run_1764226610,config_676.yaml,11700.625,6,159,14781,0.0003,0.01,0.3,0.99,5,3,239,0.999,0.5,109,945,5,50000,18.312213740458038,65.5,157.9972864980916,162.0859375,267.35954198473297,301.9,535.837786259542,558.4375,65.17836618423462
run_1764226672,config_677.yaml,11700.625,6,622,7651,0.0003,0.01,0.3,0.99,5,2,355,0.999,0.5,20,3557,5,50000,19.66521739130437,43.9,157.58152173913044,161.12890625,275.8295652173914,301.7,524.5547214673913,535.6875,57.14774513244629
run_1764226737,config_678.yaml,11700.625,6,424,8066,0.0003,0.01,0.3,0.99,5,2,442,0.999,0.5,90,1606,5,50000,20.708333333333357,53.9,155.76643880208334,159.2890625,275.8766666666668,301.5,524.4668294270833,545.00390625,59.655956506729126
run_1764226785,config_679.yaml,11700.625,6,165,12970,0.0003,0.01,0.3,0.99,2,2,210,0.999,0.5,56,559,5,50000,26.872727272727307,81.7,154.2456942471591,156.9765625,276.02840909090907,301.4,518.3050426136364,535.78515625,43.615426540374756
run_1764226839,config_67.yaml,11700.625,6,857,4196,0.0003,0.01,0.3,0.99,3,3,230,0.999,0.5,117,1729,5,50000,27.430927835051573,57.8,156.57889014175257,159.03125,282.1835051546392,301.4,530.8747583762887,544.21875,48.16648459434509
run_1764226898,config_680.yaml,11700.625,6,793,2628,0.0003,0.01,0.3,0.99,3,3,466,0.999,0.5,28,3534,5,50000,21.581651376146816,95.8,153.28598050458714,162.8125,288.3183486238532,303.3,541.4285407110092,553.1953125,54.142637729644775
run_1764226958,config_681.yaml,11700.625,6,76,1354,0.0003,0.01,0.3,0.99,3,2,292,0.999,0.5,48,4106,5,50000,20.05688073394497,49.9,156.8700186353211,159.08203125,291.43302752293584,302.8,488.84654529816515,496.875,54.141356229782104
run_1764227005,config_682.yaml,11700.625,6,702,6225,0.0003,0.01,0.3,0.99,2,2,448,0.999,0.5,28,853,5,50000,26.03882352941179,51.9,154.68492647058824,165.328125,284.01529411764704,301.4,531.7460477941177,548.15625,42.10949206352234
run_1764227062,config_683.yaml,11700.625,6,733,7072,0.0003,0.01,0.3,0.99,4,2,373,0.999,0.5,18,1907,5,50000,22.803809523809548,57.8,156.75576636904762,159.0625,279.5238095238096,302.1,531.9633928571428,544.66015625,52.148287534713745
run_1764227125,config_684.yaml,11700.625,6,536,10770,0.0003,0.01,0.3,0.99,8,2,178,0.999,0.5,101,2484,5,50000,21.16495726495728,57.9,155.70342548076923,159.0,261.0512820512822,301.9,525.8049879807693,538.0390625,58.160128593444824
run_1764227203,config_685.yaml,11700.625,6,771,4291,0.0003,0.01,0.3,0.99,9,3,324,0.999,0.5,63,1373,5,50000,15.897278911564642,63.8,159.25789221938774,161.40234375,282.16530612244924,301.6,531.2559258078231,543.8515625,73.19556736946106
run_1764227247,config_686.yaml,11700.625,6,240,5380,0.0003,0.01,0.3,0.99,1,2,189,0.999,0.5,83,3990,5,50000,30.498701298701324,51.9,154.10501217532467,166.2421875,280.7922077922078,302.8,499.29591112012986,518.421875,38.11454725265503
run_1764227320,config_687.yaml,11700.625,6,480,3276,0.0003,0.01,0.3,0.99,8,1,385,0.999,0.5,109,1716,5,50000,19.345255474452575,75.8,154.07302121350364,162.19140625,290.84525547445287,302.2,501.76023608576645,514.03515625,68.19108366966248
run_1764227449,config_688.yaml,11700.625,6,149,5988,0.0003,0.01,0.3,0.99,8,4,466,0.999,0.5,125,2339,5,50000,10.887550200803222,57.9,157.44703815261045,165.55078125,283.1510040160647,303.4,538.5877259036145,552.125,124.36129522323608
run_1764227515,config_689.yaml,11700.625,6,253,3950,0.0003,0.01,0.3,0.99,6,3,145,0.999,0.5,88,2216,5,50000,19.36129032258066,57.9,159.00359122983872,161.140625,282.98629032258077,301.8,502.3757560483871,511.37109375,61.67813730239868
run_1764227572,config_68.yaml,11700.625,6,566,3204,0.0003,0.01,0.3,0.99,4,3,131,0.999,0.5,92,2020,5,50000,24.268269230769253,53.9,157.12744140625,165.4296875,282.9490384615384,302.1,509.64171424278845,524.859375,51.66368126869202
run_1764227672,config_690.yaml,11700.625,6,985,2157,0.0003,0.01,0.3,0.99,9,3,494,0.999,0.5,79,2695,5,50000,13.595789473684222,53.9,156.6971833881579,165.4296875,293.85473684210564,303.3,556.7181743421053,572.54296875,94.79044032096863
run_1764227743,config_691.yaml,11700.625,6,262,10485,0.0003,0.01,0.3,0.99,7,2,258,0.999,0.5,83,4714,5,50000,19.4278195488722,95.8,157.92666235902254,161.27734375,265.845112781955,303.3,519.4994713345865,531.13671875,66.20308518409729
run_1764227809,config_692.yaml,11700.625,6,706,9298,0.0003,0.01,0.3,0.99,6,4,193,0.999,0.5,90,1892,5,50000,20.58861788617888,65.8,156.99380716463415,165.3359375,269.8325203252033,302.2,537.9231135670732,554.28125,61.18452501296997
run_1764227872,config_693.yaml,11700.625,6,209,6176,0.0003,0.01,0.3,0.99,7,2,65,0.999,0.5,32,4950,5,50000,20.20762711864409,71.9,155.48728813559322,158.93359375,278.2864406779662,303.4,501.30554819915255,508.6796875,58.65788269042969
run_1764227941,config_694.yaml,11700.625,6,967,6164,0.0003,0.01,0.3,0.99,5,2,445,0.999,0.5,37,589,5,50000,20.78593750000002,71.6,155.93353271484375,162.3515625,276.3046875000001,302.6,553.7462768554688,597.23046875,63.68969678878784
run_1764227999,config_695.yaml,11700.625,6,873,2843,0.0003,0.01,0.3,0.99,4,2,304,0.999,0.5,43,4557,5,50000,25.80566037735852,95.8,155.0475383254717,165.95703125,286.3358490566037,302.6,516.033203125,536.5703125,52.65605902671814
run_1764228047,config_696.yaml,11700.625,6,613,1614,0.0003,0.01,0.3,0.99,2,2,137,0.999,0.5,72,1086,5,50000,30.735632183908077,77.9,154.36709770114942,158.98828125,285.9839080459771,303.4,493.80441810344826,499.5234375,43.126837730407715
run_1764228116,config_697.yaml,11700.625,6,188,11903,0.0003,0.01,0.3,0.99,5,3,148,0.999,0.5,19,1666,5,50000,19.782945736434133,81.8,157.9449188468992,161.37109375,268.10077519379854,302.7,511.1346899224806,526.046875,64.18611240386963
run_1764228196,config_698.yaml,11700.625,6,255,10535,0.0003,0.01,0.3,0.99,10,2,82,0.999,0.5,128,4203,5,50000,16.562666666666683,65.9,157.42278645833332,159.1484375,256.18000000000006,303.4,520.0644010416667,531.41015625,74.71618342399597
run_1764228267,config_699.yaml,11700.625,6,359,10082,0.0003,0.01,0.3,0.99,7,4,190,0.999,0.5,113,4032,5,50000,18.978787878787898,65.9,156.10437381628788,165.73046875,268.50681818181823,302.1,525.957948626894,545.8359375,65.67825245857239
run_1764228347,config_69.yaml,11700.625,6,563,8927,0.0003,0.01,0.3,0.99,10,4,168,0.999,0.5,97,1462,5,50000,16.192763157894753,65.9,158.57609477796052,164.078125,263.5526315789475,302.8,525.4706774259869,545.9921875,75.70245051383972
run_1764228410,config_6.yaml,11700.625,6,662,12223,0.0003,0.01,0.3,0.99,6,3,305,0.999,0.5,97,612,5,50000,20.210344827586226,71.8,156.93366109913794,158.953125,269.8077586206895,303.2,544.6204202586207,565.41015625,57.658411741256714
run_1764228498,config_700.yaml,11700.625,6,133,4604,0.0003,0.01,0.3,0.99,9,3,189,0.999,0.5,73,4537,5,50000,13.852095808383245,53.9,157.4723521706587,159.19140625,292.3395209580843,303.1,501.93609655688624,512.046875,83.2197117805481
run_1764228559,config_701.yaml,11700.625,6,814,3670,0.0003,0.01,0.3,0.99,7,2,228,0.999,0.5,23,1275,5,50000,20.275221238938077,67.8,155.53857853982302,159.125,290.9681415929202,303.2,511.4846169800885,520.7890625,56.140570640563965
run_1764228664,config_702.yaml,11700.625,6,134,1652,0.0003,0.01,0.3,0.99,7,4,425,0.999,0.5,79,1486,5,50000,12.239000000000015,67.8,159.749609375,161.33984375,295.35600000000045,301.6,516.5428125,522.26171875,99.7544150352478
run_1764228706,config_703.yaml,11700.625,6,591,4244,0.0003,0.01,0.3,0.99,2,3,185,0.999,0.5,88,4082,5,50000,28.012162162162188,55.9,157.74941934121622,166.50390625,284.0527027027028,301.6,511.4068306587838,530.28515625,36.58410048484802
run_1764228749,config_704.yaml,11700.625,6,321,2781,0.0003,0.01,0.3,0.99,1,3,277,0.999,0.5,31,2290,5,50000,27.626923076923102,73.5,156.02959735576923,160.91796875,289.40512820512805,302.8,502.71469350961536,509.8125,38.59974431991577
run_1764228795,config_705.yaml,11700.625,6,690,5683,0.0003,0.01,0.3,0.99,2,2,290,0.999,0.5,52,2644,5,50000,27.360975609756125,55.9,154.05344893292684,157.01953125,281.50121951219523,301.4,519.9663205030488,532.09375,40.60713267326355
run_1764228841,config_706.yaml,11700.625,6,425,13649,0.0003,0.01,0.3,0.99,1,4,285,0.999,0.5,106,2902,5,50000,27.70602409638557,59.9,154.30609939759037,159.0,279.68313253012053,301.7,546.019672439759,572.125,41.11393213272095
run_1764228912,config_707.yaml,11700.625,6,220,1903,0.0003,0.01,0.3,0.99,5,2,461,0.999,0.5,42,1654,5,50000,18.459090909090932,77.8,155.89968039772728,159.27734375,291.33333333333354,302.4,503.58309659090907,512.328125,65.69017767906189
run_1764228970,config_708.yaml,11700.625,6,350,14577,0.0003,0.01,0.3,0.99,4,2,339,0.999,0.5,23,1296,5,50000,20.66261682242993,43.9,157.2579585280374,164.11328125,269.6336448598133,302.9,530.9315128504672,554.078125,53.145200967788696
run_1764229025,config_709.yaml,11700.625,6,552,13036,0.0003,0.01,0.3,0.99,5,3,114,0.999,0.5,40,3301,5,50000,22.09207920792081,49.8,157.2304300742574,164.08203125,263.7059405940594,303.3,525.0471070544554,538.7421875,50.12718915939331
run_1764229094,config_70.yaml,11700.625,6,605,3046,0.0003,0.01,0.3,0.99,9,1,474,0.999,0.5,82,676,5,50000,18.86356589147289,93.8,155.84487039728683,165.9140625,283.9837209302327,301.5,506.73004481589146,520.26171875,64.17060661315918
run_1764229158,config_710.yaml,11700.625,6,529,6640,0.0003,0.01,0.3,0.99,9,2,130,0.999,0.5,79,2690,5,50000,18.445833333333347,71.7,153.65416666666667,162.22265625,269.0275,302.5,510.8011067708333,528.1953125,59.66725778579712
run_1764229210,config_711.yaml,11700.625,6,768,8007,0.0003,0.01,0.3,0.99,4,2,229,0.999,0.5,90,511,5,50000,24.784210526315814,51.7,154.97055921052632,165.55859375,274.5294736842104,303.3,523.5293174342105,538.7734375,47.13808226585388
run_1764229284,config_712.yaml,11700.625,6,320,16335,0.0003,0.01,0.3,0.99,8,3,311,0.999,0.5,79,1359,5,50000,17.428260869565236,63.8,160.21223958333334,163.25390625,265.27536231884073,302.4,540.6882076539855,559.77734375,68.68482875823975
run_1764229347,config_713.yaml,11700.625,6,176,8247,0.0003,0.01,0.3,0.99,5,4,163,0.999,0.5,124,3227,5,50000,20.823728813559338,79.7,155.81309586864407,164.19140625,272.73220338983054,303.4,523.4234970868644,534.10546875,58.663673877716064
run_1764229412,config_714.yaml,11700.625,6,775,13320,0.0003,0.01,0.3,0.99,6,2,502,0.999,0.5,22,3956,5,50000,17.181666666666686,55.9,159.33665364583334,162.3359375,270.8841666666668,303.2,549.6529296875,572.4765625,59.64892339706421
run_1764229468,config_715.yaml,11700.625,6,415,4699,0.0003,0.01,0.3,0.99,5,1,399,0.999,0.5,63,505,5,50000,21.75098039215688,45.9,155.31353400735293,164.21484375,281.49705882352947,302.6,512.1194469975491,529.453125,50.62210750579834
run_1764229529,config_716.yaml,11700.625,6,922,10158,0.0003,0.01,0.3,0.99,7,2,242,0.999,0.5,114,2314,5,50000,20.647787610619492,61.7,155.05285536504425,157.078125,263.2194690265486,301.7,538.6849419247787,556.96484375,56.15283679962158
run_1764229574,config_717.yaml,11700.625,6,540,4861,0.0003,0.01,0.3,0.99,2,1,101,0.999,0.5,33,1157,5,50000,27.644444444444474,51.9,156.24083719135803,165.9453125,283.39012345679015,303.1,496.37061149691357,514.38671875,40.103782415390015
run_1764229643,config_718.yaml,11700.625,6,128,6658,0.0003,0.01,0.3,0.99,6,3,123,0.999,0.5,48,4873,5,50000,18.060000000000024,79.8,155.79972956730768,159.2890625,274.6107692307692,303.0,505.6062199519231,514.12890625,64.65717697143555
run_1764229735,config_719.yaml,11700.625,6,71,4036,0.0003,0.01,0.3,0.99,9,1,271,0.999,0.5,56,3232,5,50000,12.846857142857157,67.8,159.5599330357143,161.28515625,290.24971428571484,303.3,497.74359375,505.18359375,87.21264839172363
run_1764229797,config_71.yaml,11700.625,6,397,8686,0.0003,0.01,0.3,0.99,6,1,479,0.999,0.5,79,3848,5,50000,21.214035087719324,69.8,157.46110882675438,160.9765625,266.1578947368422,303.3,538.0296737938596,549.37109375,56.649970293045044
run_1764229868,config_720.yaml,11700.625,6,656,12852,0.0003,0.01,0.3,0.99,8,3,245,0.999,0.5,94,2875,5,50000,18.614393939393956,87.8,158.04578006628788,164.69140625,256.714393939394,303.3,544.3679569128788,568.0,65.69927382469177
run_1764230021,config_721.yaml,11700.625,6,155,15194,0.0003,0.01,0.3,0.99,10,4,490,0.999,0.5,49,4905,5,50000,8.301689189189199,83.8,160.28725453969594,161.27734375,276.0270270270272,303.3,562.6641416807432,577.11328125,147.88119220733643
run_1764230078,config_722.yaml,11700.625,6,245,7291,0.0003,0.01,0.3,0.99,3,2,311,0.999,0.5,27,3615,5,50000,22.247169811320784,53.9,157.3404333726415,162.0546875,280.70943396226414,303.2,505.0014740566038,520.359375,52.64174485206604
run_1764230131,config_723.yaml,11700.625,6,380,2741,0.0003,0.01,0.3,0.99,2,3,400,0.999,0.5,47,4230,5,50000,26.706185567010333,59.9,156.73715367268042,166.265625,290.6432989690722,301.7,519.8162451675257,529.3046875,48.128413915634155
run_1764230179,config_724.yaml,11700.625,6,775,14424,0.0003,0.01,0.3,0.99,1,3,409,0.999,0.5,50,2121,5,50000,29.225287356321868,71.8,154.79911997126436,165.78515625,281.85517241379307,302.0,605.3298311781609,656.3125,43.115792989730835
run_1764230253,config_725.yaml,11700.625,6,567,8549,0.0003,0.01,0.3,0.99,8,3,200,0.999,0.5,29,3885,5,50000,18.721014492753643,85.8,156.1531646286232,161.3046875,268.9137681159423,301.5,521.0682178442029,529.0625,68.70127558708191
run_1764230335,config_726.yaml,11700.625,6,644,10908,0.0003,0.01,0.3,0.99,8,2,484,0.999,0.5,86,1885,5,50000,16.598051948051967,81.8,156.43889508928572,165.94140625,266.2474025974027,303.0,540.5118455762987,561.37890625,76.71364617347717
run_1764230413,config_727.yaml,11700.625,6,662,8478,0.0003,0.01,0.3,0.99,5,3,473,0.999,0.5,43,2327,5,50000,18.338926174496663,65.9,158.20388527684563,161.1328125,277.8161073825505,302.6,550.7115142617449,573.87109375,74.23450517654419
run_1764230487,config_728.yaml,11700.625,6,876,14737,0.0003,0.01,0.3,0.99,10,1,113,0.999,0.5,74,1837,5,50000,19.507913669064767,75.8,158.2822616906475,167.5390625,242.3503597122303,303.3,533.8975663219425,550.5625,69.18872857093811
run_1764230561,config_729.yaml,11700.625,6,140,8117,0.0003,0.01,0.3,0.99,6,3,244,0.999,0.5,120,3596,5,50000,18.15185185185187,61.9,159.20827546296297,161.36328125,272.4992592592594,303.4,543.4764467592593,557.15234375,67.18230819702148
run_1764230616,config_72.yaml,11700.625,6,257,7891,0.0003,0.01,0.3,0.99,4,1,475,0.999,0.5,110,1529,5,50000,23.93366336633665,63.9,157.0879099628713,160.9296875,274.7118811881188,301.7,516.5903078589109,528.8046875,50.14390826225281
run_1764230697,config_730.yaml,11700.625,6,314,8858,0.0003,0.01,0.3,0.99,8,4,190,0.999,0.5,49,2477,5,50000,16.086842105263177,81.8,157.63623046875,159.52734375,268.3638157894738,301.5,518.4040655838816,529.71875,75.7094030380249
run_1764230770,config_731.yaml,11700.625,6,301,8329,0.0003,0.01,0.3,0.99,8,2,327,0.999,0.5,58,3156,5,50000,16.582608695652194,61.8,159.15531589673913,161.20703125,270.03695652173934,302.9,516.9025985054348,528.234375,68.6968297958374
run_1764230836,config_732.yaml,11700.625,6,130,3932,0.0003,0.01,0.3,0.99,5,3,108,0.999,0.5,21,903,5,50000,18.938016528925644,51.9,157.25923295454547,162.37890625,292.4776859504135,303.2,493.88084323347107,500.93359375,60.14932990074158
run_1764230901,config_733.yaml,11700.625,6,912,2429,0.0003,0.01,0.3,0.99,6,3,360,0.999,0.5,44,1104,5,50000,18.445454545454567,57.9,155.60059400826447,165.63671875,291.07768595041335,301.9,536.5267626549587,553.796875,60.14939546585083
run_1764230954,config_734.yaml,11700.625,6,200,10824,0.0003,0.01,0.3,0.99,3,2,356,0.999,0.5,57,4571,5,50000,23.744897959183696,67.8,157.05233577806123,161.16796875,275.75918367346935,301.6,519.489237882653,543.5546875,48.62136483192444
run_1764231018,config_735.yaml,11700.625,6,324,15938,0.0003,0.01,0.3,0.99,7,4,178,0.999,0.5,67,1581,5,50000,20.496638655462206,69.8,156.08734900210084,159.4296875,264.31176470588235,301.4,538.5243566176471,553.7109375,59.165318965911865
run_1764231068,config_736.yaml,11700.625,6,264,5524,0.0003,0.01,0.3,0.99,2,3,382,0.999,0.5,119,985,5,50000,25.153333333333357,49.9,156.4359375,160.91796875,282.5611111111112,303.2,550.0072048611111,565.5625,44.614232301712036
run_1764231125,config_737.yaml,11700.625,6,436,7789,0.0003,0.01,0.3,0.99,4,1,447,0.999,0.5,32,4433,5,50000,22.315384615384637,43.9,157.34446364182693,163.8984375,274.8798076923077,302.2,514.3358623798077,527.125,51.64805316925049
run_1764231176,config_738.yaml,11700.625,6,211,5351,0.0003,0.01,0.3,0.99,1,3,392,0.999,0.5,30,2659,5,50000,28.161956521739167,92.2,154.76749320652175,163.99609375,284.58695652173895,303.0,513.7543308423913,532.13671875,45.652490854263306
run_1764231232,config_739.yaml,11700.625,6,980,11568,0.0003,0.01,0.3,0.99,4,1,476,0.999,0.5,17,1533,5,50000,24.816346153846187,95.8,157.06471604567307,162.4296875,268.66153846153844,301.4,535.3935171274038,553.484375,51.66000413894653
run_1764231289,config_73.yaml,11700.625,6,914,5100,0.0003,0.01,0.3,0.99,4,2,83,0.999,0.5,110,1872,5,50000,27.191346153846187,97.8,155.01337139423077,158.9921875,275.27115384615394,301.6,511.4729567307692,522.08984375,51.666799783706665
run_1764231359,config_740.yaml,11700.625,6,660,1978,0.0003,0.01,0.3,0.99,8,1,487,0.999,0.5,116,813,5,50000,21.50610687022903,69.7,155.86882752862596,159.43359375,291.5969465648856,302.7,507.45142533396944,518.3359375,65.19499206542969
run_1764231429,config_741.yaml,11700.625,6,564,15525,0.0003,0.01,0.3,0.99,6,3,243,0.999,0.5,20,3827,5,50000,18.932824427480938,91.8,161.64175811068702,165.2109375,263.8969465648856,302.5,537.7676526717557,556.73046875,65.17922472953796
run_1764231491,config_742.yaml,11700.625,6,829,6048,0.0003,0.01,0.3,0.99,8,2,150,0.999,0.5,77,1421,5,50000,20.117391304347844,49.9,155.5789402173913,159.12109375,271.51652173913044,301.5,517.6764945652174,529.70703125,57.14955520629883
run_1764231569,config_743.yaml,11700.625,6,247,5414,0.0003,0.01,0.3,0.99,9,3,111,0.999,0.5,64,4218,5,50000,17.067123287671247,57.9,159.19188784246575,161.15234375,281.3671232876715,301.4,504.72795376712327,513.19921875,72.71487188339233
run_1764231638,config_744.yaml,11700.625,6,559,6448,0.0003,0.01,0.3,0.99,9,2,82,0.999,0.5,65,3148,5,50000,19.196124031007766,83.8,157.74318677325581,161.25390625,265.4069767441862,303.4,504.61143410852713,518.90625,64.18431115150452
run_1764231711,config_745.yaml,11700.625,6,77,5695,0.0003,0.01,0.3,0.99,4,2,384,0.999,0.5,85,3359,5,50000,17.75255474452557,71.8,156.18265282846716,159.140625,282.70437956204404,301.4,513.449532390511,522.6328125,68.19231629371643
run_1764231768,config_746.yaml,11700.625,6,523,5032,0.0003,0.01,0.3,0.99,4,4,205,0.999,0.5,126,4990,5,50000,22.091346153846175,55.9,157.26149338942307,165.7578125,276.6730769230769,302.5,527.3973858173077,543.6875,51.63883185386658
run_1764231847,config_747.yaml,11700.625,6,380,14613,0.0003,0.01,0.3,0.99,9,3,183,0.999,0.5,25,4479,5,50000,17.784000000000024,71.8,157.49830729166666,159.32421875,258.5000000000001,303.2,529.8302864583334,543.22265625,74.70691180229187
run_1764231919,config_748.yaml,11700.625,6,429,8306,0.0003,0.01,0.3,0.99,8,2,345,0.999,0.5,33,729,5,50000,18.205185185185204,59.8,157.5179398148148,166.3046875,276.111851851852,301.6,519.5116030092593,527.2890625,67.20394015312195
